catalog,translation_key,archive,status,korean
stage-ui-all.json,dcc43bacf9d65b7e63a2487d,,자체 검수,"링을 150개 이상
모으고 골인하라!"
stage-ui-all.json,e7452d16b72f8b4ea4f1c1bc,,자체 검수,"7:00 안에
골인하라!"
stage-ui-all.json,347da4887441cbc3e1e80f21,,자체 검수,"7:00 안에
골인하라!"
stage-ui-all.json,0fc8ae1684d58887fbd372cb,,자체 검수,"5:30 안에
골인하라!"
stage-ui-all.json,a44c8890079d85e580f4679a,,자체 검수,"5:30 안에
골인하라!"
stage-ui-all.json,795faad7e70e0827a5891654,,자체 검수,"40000점 이상
획득하고 골인하라!"
stage-ui-all.json,80e526488b4d544bb024f4c5,,자체 검수,"40000점 이상
획득하고 골인하라!"
stage-ui-all.json,5317214ee77a32a8697bb7ff,,자체 검수,"50000점 이상
획득하고 골인하라!"
stage-ui-all.json,f9ca16e5c04ddbfa8d23e9cc,,자체 검수,"50000점 이상
획득하고 골인하라!"
stage-ui-all.json,7659ba8783e8ecb75d9c571c,,자체 검수,"적을 80마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,9f6c871e8569722546784de0,,자체 검수,"적을 80마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,904e85184e084b5b8a3345bd,,자체 검수,"링을 500개 이상
모으고 골인하라!"
stage-ui-all.json,7fecf2f702c40a4f9a05ec27,,자체 검수,"링을 500개 이상
모으고 골인하라!"
stage-ui-all.json,16d2f7adb77e965bedde5308,,자체 검수,"링을 800개 이상
모으고 골인하라!"
stage-ui-all.json,9348ae4dca29a46537112e24,,자체 검수,"링을 800개 이상
모으고 골인하라!"
stage-ui-all.json,df715a3ae96b9d3f771dca6b,,자체 검수,"20:00 안에
골인하라!"
stage-ui-all.json,1c571f93d8f086b82c7f5c41,,자체 검수,"15:00 안에
골인하라!"
stage-ui-all.json,c83ddfbc505d083c552abb68,,자체 검수,"10:00 안에
골인하라!"
stage-ui-all.json,ee84e7c4321f4e75eb67f628,,자체 검수,"5:00 안에
골인하라!"
stage-ui-all.json,a29bd7a3a8d6c75e13bd54bb,,자체 검수,"5:00 안에
골인하라!"
stage-ui-all.json,360d47cbcd10255bd80b0ef1,,자체 검수,"피해를 받지 않고
7:00 안에
골인하라!"
stage-ui-all.json,875fb6f040aad703511b403f,,자체 검수,"피해를 받지 않고
5:00 안에
골인하라!"
stage-ui-all.json,6dbc17a9a36bf53a645419e6,,자체 검수,"피해를 받지 않고
3:30 안에
골인하라!"
stage-ui-all.json,79ca9dcab834dd9cdab70e78,,자체 검수,"8:00 안에
골인하라!"
stage-ui-all.json,0dacf9d21362a05bcf17d538,,자체 검수,"8:00 안에
골인하라!"
stage-ui-all.json,f018b2e062adb81d11ecb587,,자체 검수,"6:00 안에
골인하라!"
stage-ui-all.json,473254cde464990ac0d75bac,,자체 검수,"6:00 안에
골인하라!"
stage-ui-all.json,b12f4bae3b9730839680811a,,자체 검수,"4:00 안에
골인하라!"
stage-ui-all.json,7d838ad9e49b516b251aa0d6,,자체 검수,"4:00 안에
골인하라!"
stage-ui-all.json,e8abfba0479c940e77a67aa5,,자체 검수,"적을 10마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,a8e8ee0b28a5e00428969361,,자체 검수,"적을 10마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,df5829ccde2505dc3a1f5c01,,자체 검수,"3:00 안에
골인하라!"
stage-ui-all.json,0940a92dd44b762cb2af3f3e,,자체 검수,"3:00 안에
골인하라!"
stage-ui-all.json,5c3c6e7e4a2bfc5bf20a40be,,자체 검수,"링을 400개 이상
모으고 골인하라!"
stage-ui-all.json,f1932cb3a341369db8706827,,자체 검수,"링을 400개 이상
모으고 골인하라!"
stage-ui-all.json,cd3a01579919a7436aa8139c,,자체 검수,"링을 600개 이상
모으고 골인하라!"
stage-ui-all.json,5683547854140294ba9b1c85,,자체 검수,"링을 600개 이상
모으고 골인하라!"
stage-ui-all.json,7213ca4d9cbffd7a59318c01,,자체 검수,"40:00 안에
골인하라!"
stage-ui-all.json,26a27426e7351c1aacb5625c,,자체 검수,"40:00 안에
골인하라!"
stage-ui-all.json,18ef3e80ba0dd923c54f0e8b,,자체 검수,"30:00 안에
골인하라!"
stage-ui-all.json,df2144742f3a0be750f3c05f,,자체 검수,"30:00 안에
골인하라!"
stage-ui-all.json,cb076c61189f0e0b1718079a,,자체 검수,"준비 운동은
OK입니까? 그러면
레디 고!!"
stage-ui-all.json,35874c7a5ff4b0b72e92f40c,,자체 검수,"적을 35마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,71367109c4c38a0daf383817,,자체 검수,"적을 35마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,d8fe3a59ec57e9aa4730f1b1,,자체 검수,"싸울 각오는
OK입니까? 그러면
레디 고!!"
stage-ui-all.json,999c71c09155c65479962197,,자체 검수,"적을 45마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,c1f99c517c319d4d4b732e79,,자체 검수,"적을 45마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,5f4116b07aa430209f6300df,,자체 검수,"적을 55마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,2e196dcfa90079504a907440,,자체 검수,"적을 55마리 이상
쓰러뜨리고 골인하라!"
stage-ui-all.json,479eda1d4b2aa95fd971fb07,,자체 검수,"그건 아주 힘든
미션입니다만… 도전
OK? 레디 고!!"
stage-ui-all.json,3028015006126fc8e4256852,,자체 검수,"링을 250개 이상
모으고 골인하라!"
stage-ui-all.json,d864a3409ff23c783febda50,,자체 검수,"링을 250개 이상
모으고 골인하라!"
stage-ui-all.json,b8ccad540eb970ddbf62eea2,,자체 검수,"피해를 받지 않고
10:00 안에
골인하라!"
stage-ui-all.json,6e49753a2e5cce921cbf792a,,자체 검수,"피해를 받지 않고
8:00 안에
골인하라!"
stage-ui-all.json,b46432b7e92d551b83ac0dc0,,자체 검수,"피해를 받지 않고
6:00 안에
골인하라!"
stage-ui-all.json,17087169f2488d463d0f6504,,자체 검수,"75:00 안에
골인하라!"
stage-ui-all.json,42bd85528aeb42443dd544f6,,자체 검수,"75:00 안에
골인하라!"
stage-ui-all.json,22b1292ac8241bd5e275e736,,자체 검수,"65:00 안에
골인하라!"
stage-ui-all.json,af7eda0f92c914d9a8a46e3e,,자체 검수,"65:00 안에
골인하라!"
stage-ui-all.json,1aa564b75832db0ff352b044,,자체 검수,"45:00 안에
골인하라!"
stage-ui-all.json,e0b73122dce1d549e2e82c6d,,자체 검수,"45:00 안에
골인하라!"
stage-ui-all.json,ac0a9f8ba13a3ec83a34c591,,자체 검수,"링을 150개 이상
모으고 골인하라!"
stage-ui-all.json,e7f79dae29f859a0a24811a6,,자체 검수,"30000점 이상
획득하고 골인하라!"
stage-ui-all.json,16cc4cdf75f2ecf935e3916c,,자체 검수,"40000점 이상
획득하고 골인하라!"
stage-ui-all.json,58e0fa1f77af01f592fc38db,,자체 검수,"50000점 이상
획득하고 골인하라!"
stage-ui-all.json,5415a75d2df46f662d117a00,,자체 검수,"코스를 1바퀴
돌아라!"
stage-ui-all.json,3c3d56989e1fb283deb0fe6e,,자체 검수,"코스를 1바퀴
돌아라!"
stage-ui-all.json,521b3fd4acbfbe5430b80dc6,,확정 검수 · 목표값 원문 보존,"00000점 이상
획득하고 골인하라!"
stage-ui-all.json,ef5550cefb7472d692ad1c32,,확정 검수 · 목표값 원문 보존,"링을 000개 이상
모으고 골인하라!"
stage-ui-all.json,1e09a9803f994abd07e1c3f3,,자체 검수,"데프 빅이 샀다는
CD 대체 얼마나
많은 걸까…"
stage-ui-all.json,25a7ba6d0419162ccbbb89e4,,자체 검수,"OK! 멋지게
클리어했군, 소닉!!
여기까지 바람이
느껴졌다고!
헤헤헤~!"
stage-ui-all.json,fb6c3d86c1837b2f0efb1cb8,,자체 검수,"30000점 이상
획득하고 골인하라!"
stage-ui-all.json,42d33236310484277f8cdb84,,자체 검수,"30000점 이상
획득하고 골인하라!"
stage-ui-all.json,7c26b55a413e27f5b7019b05,,자체 검수,"40000점 이상
획득하고 골인하라!"
stage-ui-all.json,e192f98e88b008a66c3b4055,,자체 검수,"40000점 이상
획득하고 골인하라!"
stage-ui-all.json,8db4bfed95b6869ba52cc6a9,,자체 검수,"50000점 이상
획득하고 골인하라!"
stage-ui-all.json,53df4a516c96768fd699e46d,,자체 검수,"50000점 이상
획득하고 골인하라!"
stage-ui-all.json,88bf4a6a0f9416c39723db9c,,자체 검수,"50000점 이상
획득하고 골인하라!"
stage-ui-all.json,2a0aef7e55648bfe36889052,,자체 검수,"40000점 이상
획득하고 골인하라!"
stage-ui-all.json,d180ccb495d2acb51f2e2031,,자체 검수,"40000점 이상
획득하고 골인하라!"
stage-ui-all.json,30e077aa43a1ed237e89dd08,,자체 검수,"50000점 이상
획득하고 골인하라!"
stage-ui-all.json,45427e60199cbcd2d0a12bd5,,자체 검수,"50000점 이상
획득하고 골인하라!"
stage-ui-all.json,d522802e2494a075a9f577c1,,자체 검수,"30000점 이상
획득하고 골인하라!"
stage-ui-all.json,190251a141b79a6208f1b205,,자체 검수,"40000점 이상
획득하고 골인하라!"
stage-ui-all.json,abf140b1e11fce711f292bf8,,자체 검수,"50000점 이상
획득하고 골인하라!"
stage-ui-all.json,7f68b6dcff74354749b51f0e,,자체 검수,[DLC] Act 1-2
stage-ui-all.json,3f737303b74e1e08b4c88082,,자체 검수,[DLC] Act 1 하드 모드
stage-ui-all.json,2583f8e51d3cf55919547acc,,자체 검수,[DLC] Act 2-2 (※클리어하려면 삼각 점프·라이트 대시 기술이 필요합니다)
stage-ui-all.json,4a6ed89a892c89431cfe375b,,자체 검수,[DLC] Act 4
stage-ui-all.json,8bb7ba3a215bb95ab3fed321,,자체 검수,[DLC] Act 1-3
stage-ui-all.json,32a13e605315e65fd2f97a99,,자체 검수,[DLC] Act 1-2 (※클리어하려면 삼각 점프 기술이 필요합니다)
stage-ui-all.json,4212645dbdffbdf2a36224e4,,자체 검수,[DLC] Act 2-2 (※클리어하려면 삼각 점프 기술이 필요합니다)
stage-ui-all.json,20dcc460ca75ce79d6654bb7,,자체 검수,[DLC] Act 5 (※클리어하려면 에어 부스트 기술이 필요합니다)
stage-ui-all.json,2eb79a89ef45f7dad24b4071,,자체 검수,[DLC] Act 2
stage-ui-all.json,1f7fac0da53279add6cabf35,,자체 검수,[DLC] Act 3-2
stage-ui-all.json,cffb1601324aa4dbcef78f17,,자체 검수,"링을 300개 모으고
골인하라!"
stage-ui-all.json,ffa4af91967a14f90ef1a1a4,,자체 검수,"링을 300개 모으고
제한 시간 안에
골인하라!"
stage-ui-all.json,aef15e5df35647013d48efb0,,자체 검수,[DLC] Act 4 (※클리어하려면 삼각 점프 기술이 필요합니다)
stage-ui-all.json,1c042d9cf44bf67bbeeacc9c,,자체 검수,[DLC] Act 5
stage-ui-all.json,c138f4ac0a2fd473cc921e47,,자체 검수,[DLC] Act 3
stage-ui-all.json,d39169479f93739d91abc9da,,자체 검수,[DLC] Act 2-2
stage-ui-all.json,f5449adc0c23d5586efc69ff,,자체 검수,[DLC] Act 1-2 (※클리어하려면 스톰핑·삼각 점프 기술이 필요합니다)
stage-ui-all.json,9136c2c54c72d567e246b24a,,자체 검수,[DLC] Act 4 (※클리어하려면 스톰핑·에어 부스트 기술이 필요합니다)
stage-ui-all.json,ceb0b86779dc1bec7ee3e346,,자체 검수,[DLC] Act 1-2 (※클리어하려면 삼각 점프·라이트 대시 기술이 필요합니다)
stage-ui-all.json,e7bd2473619088d5aaf40836,,자체 검수,"코스를 5바퀴
돌아라!"
stage-ui-all.json,257ee6076b3208c895baad8f,,자체 검수,"코스를 5바퀴
돌아라!"
stage-ui-all.json,3f40730c66a19125e90a2452,,자체 검수,"코스를 4바퀴
돌아라!"
stage-ui-all.json,288ce7ac2417e836cd0dd683,,자체 검수,"코스를 4바퀴
돌아라!"
stage-ui-all.json,42e4e6ead4590c28d72b6313,,자체 검수,[DLC] Act 1-2 (※클리어하려면 라이트 대시 기술이 필요합니다)
stage-ui-all.json,f0f6675d196b283f8a3c5fda,,자체 검수,"적을 20마리 이상
쓰러뜨려라!"
stage-ui-all.json,a701e71e7dee23537bb1e091,,자체 검수,"적을 30마리 이상
쓰러뜨려라!"
stage-ui-all.json,5c3bad459ac02e83a2a4e98f,,자체 검수,"적을 40마리 이상
쓰러뜨려라!"
stage-ui-all.json,9812f8c0295ac1f6cdcd6028,,자체 검수,"적을 50마리 이상
쓰러뜨려라!"
stage-ui-all.json,2e900ec228c2cc786e395c86,,자체 검수,"적을 80마리 이상
쓰러뜨려라!"
stage-ui-all.json,5e440d3b03ea7826c902bf84,,자체 검수,"적을 60마리 이상
쓰러뜨려라!"
stage-ui-all.json,bfe737b8b77e08dedabf7b26,,자체 검수,"적을 10마리 이상
쓰러뜨려라!"
stage-ui-all.json,4bdb5b0e43d455a341f4e0af,,자체 검수,"적을 70마리 이상
쓰러뜨려라!"
stage-ui-all.json,e7c7cd1b85aad81d4e3f30f9,,자체 검수,"적을 35마리 이상
쓰러뜨려라!"
stage-ui-all.json,1babc1fea435f4c6bf6faab1,,자체 검수,"적을 45마리 이상
쓰러뜨려라!"
stage-ui-all.json,a4ed4a147657e55d78dd15e9,,자체 검수,"적을 55마리 이상
쓰러뜨려라!"
stage-ui-all.json,dffa8771a8fa825da5c48cf4,,자체 검수,[DLC] Act 3-2 (※클리어하려면 삼각 점프·라이트 대시 기술이 필요합니다)
stage-ui-all.json,07fdd6def0ef8962fe6ea3e5,,자체 검수,[DLC] Act 1-2 (※클리어하려면 스톰핑·삼각 점프·에어 부스트 기술이 필요합니다)
stage-ui-all.json,bed762c0c88c1dacb43fc662,,자체 검수,[DLC] Act 1-2 (※클리어하려면 삼각 점프·라이트 대시 기술이 필요합니다)
stage-ui-all.json,3730b05a5690669fef5c222a,,자체 검수,[DLC] Act 2-2 (※클리어하려면 삼각 점프·라이트 대시 기술이 필요합니다)
stage-ui-all.json,55098a10fde5508fd72cf08e,,자체 검수,[DLC] Act 3-2 (※클리어하려면 에어 부스트·라이트 대시 기술이 필요합니다)
town-dialogue-all.json,030a85a75d54fef49fe0dbd0,Town_Africa_Common,자체 검수,OK! 내게 맡겨
town-dialogue-all.json,69728dbb565270d210845c19,Town_Africa_Common,자체 검수,"난 1초라도 더 오래
자기와 함께 있고 싶어!"
town-dialogue-all.json,95b834cb7b5aab714f8d6e10,Town_Africa_Common,자체 검수,OK! 뭐든 물어봐
town-dialogue-all.json,03b755303e3a1ec68d8fe1e0,Town_Africa_Common,자체 검수,"YES!!
바로 시작할게"
town-dialogue-all.json,2e53a40f9198e8ccd305a720,Town_Africa_Common,자체 검수,"GREAT!!
엄청난 특종이야
다른 증언과도 정확히 일치해"
town-dialogue-all.json,fdf76fbd58a4a526f8f1aab3,Town_Africa_Common,자체 검수,Dr. 에그맨
town-dialogue-all.json,6ff48f26e8632af4b636fd19,Town_Africa_Common,자체 검수,Mr. 에그맨
town-dialogue-all.json,0c5c76b54abf09ecedf7175d,Town_Africa_Common,자체 검수,Dr. 쿡맨
town-dialogue-all.json,950701bc01d4cc78082ae20f,Town_Africa_Common,자체 검수,"GREAT!!
엄청난 특종이야
다른 증언과도 정확히 일치해"
town-dialogue-all.json,2dbc47d1e033a74b2bc2b57a,Town_Africa_Common,자체 검수,7개
town-dialogue-all.json,497b466492c2962433444d4a,Town_Africa_Common,자체 검수,8개
town-dialogue-all.json,8f37d94c9dfed6a21703b2ba,Town_Africa_Common,자체 검수,9개
town-dialogue-all.json,41acda89e97e21b7d7c8dbcc,Town_Africa_Common,자체 검수,"악의 과학자
Dr. 에그맨의 목적은?"
town-dialogue-all.json,cb1dc8000650d00844df2951,Town_Africa_Common,자체 검수,"GREAT!!
엄청난 특종이야
다른 증언과도 정확히 일치해"
town-dialogue-all.json,3ded5ff264117b8825374119,Town_Africa_Common,자체 검수,SONIC THE WEREHOG
town-dialogue-all.json,2686c2cbdb8fef2be60321ed,Town_Africa_Common,자체 검수,SONIC THE DARKHOG
town-dialogue-all.json,c04a226ecf428600973df765,Town_Africa_Common,자체 검수,SONIC THE CHAOSHOG
town-dialogue-all.json,9917e27a84b3fd8abe93af3e,Town_Africa_Common,자체 검수,"GREAT!!
엄청난 특종이야
다른 증언과도 정확히 일치해"
town-dialogue-all.json,599af62660ad95310ec7a3a3,Town_Africa_Common,자체 검수,"Dr. 에그맨은
어떤 녀석이지?"
town-dialogue-all.json,e95b3620c3553b79060e4d34,Town_Africa_Common,자체 검수,IQ 300의 천재
town-dialogue-all.json,1eb427b0ef33558e46cafd22,Town_Africa_Common,자체 검수,나이는 300살
town-dialogue-all.json,0193e42ef558e300027e02a8,Town_Africa_Common,자체 검수,"신문 1면 머리기사로
실어 줄게!"
town-dialogue-all.json,d1a47b2ed516922c2216a89e,Town_Africa_Common,자체 검수,OK! 맡겨 줘
town-dialogue-all.json,0a65fb527649838d5b75fc26,Town_Africa_Common,자체 검수,"COOL!! 너 정말 COOL해!!
미션 전부 끝! 축하해!"
town-dialogue-all.json,264a9acc99c47a8e02585c82,Town_Africa_Common,자체 검수,OK! 뭐든 맡겨 줘
town-dialogue-all.json,ae0bd276135c87493076a61c,Town_Africa_Common,자체 검수,OK! 맡겨 줘
town-dialogue-all.json,058d93d3729d2e65131b2fce,Town_Africa_Common,자체 검수,OK! 나한테 맡겨!
town-dialogue-all.json,2b12781f4f8daf8123ec9fab,Town_Africa_Common,자체 검수,OK! 나한테 맡겨!
town-dialogue-all.json,46cfcc4bd2bba4a62cd59742,Town_Africa_Common,자체 검수,OK! 뭐든 물어봐!
town-dialogue-all.json,1a4d029b6114f787191f6a2a,Town_Africa_Common,자체 검수,"후후…
문제는 5개예요
전부 맞힐 수 있을까요"
town-dialogue-all.json,d4e07dd5aba5fc55970cb04b,Town_Africa_Common,자체 검수,6채
town-dialogue-all.json,3aeb86afee6a7df87ca30e8c,Town_Africa_Common,자체 검수,7채
town-dialogue-all.json,b598da522c24d5fa1bd68922,Town_Africa_Common,자체 검수,8채
town-dialogue-all.json,7aec2a147013f83dfeaf5d06,Town_Africa_Common,자체 검수,"고기만두를 만든 지 90년!
그 할머니의 특징은?"
town-dialogue-all.json,ea3c749f3df7ededba7758e3,Town_Africa_Common,자체 검수,3개
town-dialogue-all.json,eb40ddff608c7abf88cf1c2d,Town_Africa_Common,자체 검수,4개
town-dialogue-all.json,8c8498deea81dc41294401e0,Town_Africa_Common,자체 검수,2개
town-dialogue-all.json,d7e2e90c74a15f813d04da13,Town_Africa_Common,자체 검수,'OK! 준비됐어'
town-dialogue-all.json,eca0ca4e6f753e789a982876,Town_Africa_Common,자체 검수,'OK! 화끈하게 가자!'
town-dialogue-all.json,ffbf50f518025954c388dde9,Town_Africa_Common,자체 검수,'OK! 화끈하게 가자!'
town-dialogue-all.json,bb809b57e969aaf82e80364c,Town_Africa_Common,자체 검수,"2인 대화의 보조 인물
NY의 찰스에 기재"
town-dialogue-all.json,8e0c5f910548f4a65e5cbf88,Town_Africa_Common,자체 검수,2인 대화 보조 인물
town-dialogue-all.json,ec4332f24cff52e7c5d19c69,Town_Africa_Common,자체 검수,'OK! 맡겨 줘'
town-dialogue-all.json,d5e4ed4fa92b3757df3d7186,Town_China_Common,확정 검수,"신문 1면 머리기사로
실어 줄게!"
town-dialogue-all.json,844c400d4524dd3a0786c925,Town_China_Common,자체 검수,OK! 나한테 맡겨!
town-dialogue-all.json,2ff898ab0a06ba8c51e710ef,Town_China_Common,자체 검수,"고기만두를
3개 사다 주면
여기를 지나가게 해 줄게!"
town-dialogue-all.json,9ab8e5e89640f16c4a14e2eb,Town_China_Common,자체 검수,"너, 이 아이에게 줄
고기만두 3개를
사다 줄 거지?"
town-dialogue-all.json,1943504e15d91a6c636f122c,Town_China_Common,자체 검수,OK! 나한테 맡겨!
town-dialogue-all.json,036d4e34125ecec521e0cc8d,Town_China_Common,자체 검수,OK! 맡겨 둬
town-dialogue-all.json,bcec7beb4d3b977895c28d66,Town_China_Common,자체 검수,"고기만두를 3개 가져다주면
이 형을
지나가게 해 줄게!"
town-dialogue-all.json,a2839723b513fd01f1a40d71,Town_China_Common,자체 검수,OK! 맡겨 둬
town-dialogue-all.json,5ca963cdc9997a9baea083dd,Town_China_Common,자체 검수,"●춘과 2인 대화 미션
●보조 인물"
town-dialogue-all.json,79fecda97f3410e91beea33b,Town_China_Common,자체 검수,"●찰스와 2인 대화
●보조 인물"
town-dialogue-all.json,9adc25d92418e914f0aafcd8,Town_China_Common,자체 검수,"●춘과 2인 대화
●보조 인물
●찰스 일행을 보고 있음"
town-dialogue-all.json,cf4e7502d8e3cffa4978a0b0,Town_China_Common,자체 검수,OK! 맡겨 줘!
town-dialogue-all.json,2676ccf8b466f88e6d518915,Town_China_Common,자체 검수,'OK! 준비됐어'
town-dialogue-all.json,cd59686b5ef65e9cf5648272,Town_China_Common,확정 검수 · 제작용 원문,"●모든 미션 클리어 전 낮 대화
M_BeforeAllClear_Day"
town-dialogue-all.json,91f4d099bbaf66e04bde18e5,Town_China_Common,자체 검수,'OK! 촌장님을 찾아올게!'
town-dialogue-all.json,d50ba19a35730e03b5f9d9ce,Town_China_Common,확정 검수 · 제작용 원문,<2인 대화 보조>
town-dialogue-all.json,029d6073e18fe6d3ce6bbc5e,Town_China_Common,자체 검수,OK! 준비됐어
town-dialogue-all.json,8f17610043c5f89b9ddc1e57,Town_EULabo_Common,자체 검수,"Dr. 에그맨도
분명 지금쯤
당황하고 있을 겁니다!"
town-dialogue-all.json,a60b32a0eac986b87222f7ac,Town_EULabo_Common,자체 검수,"그건 그렇고
최근 Dr. 에그맨의 활동이 더욱
활발해진 모양입니다"
town-dialogue-all.json,4421f447f5deb7a7da5d6e5a,Town_EULabo_Common,자체 검수,"하지만 완전히 성장하기 전에
Dr. 에그맨이
억지로 깨운 탓에"
town-dialogue-all.json,584570bcd9abe6fb28960018,Town_EULabo_Common,자체 검수,"그 힘이
Dr. 에그맨의 짓으로
빼앗긴 모양입니다"
town-dialogue-all.json,e1a0ac390309f1b67372d26f,Town_EULabo_Common,자체 검수,"Dr. 에그맨의
카오스 에너지 포 때문에
다크 가이아가 깨어났고"
town-dialogue-all.json,c0d29e98d8c9f755032388f8,Town_EULabo_Common,자체 검수,"다행히 Dr. 에그맨이
깨운 다크 가이아는
아직 불완전한 상태입니다"
town-dialogue-all.json,9700dabba4d7c9599c314eae,Town_EULabo_Common,자체 검수,Dr. 에그맨에 관해
town-dialogue-all.json,8a4f0c31bdbe4c0db5830b8e,Town_EULabo_Common,자체 검수,"소닉 군은
Dr. 에그맨의 함정에
빠진 모양입니다"
town-dialogue-all.json,9b3ec2eded914fb1b621e512,Town_EULabo_Common,자체 검수,'아포토스 낮 Act 2' 힌트
town-dialogue-all.json,d850dd8b25d9aba40b97cc74,Town_EULabo_Common,자체 검수,"아포토스 낮 Act 2의
샛길은 벌써 찾았습니까?"
town-dialogue-all.json,951412bf4f098ef27cf8ed82,Town_EULabo_Common,자체 검수,'아포토스 밤 Act 1' 힌트
town-dialogue-all.json,5ef1d55bb9cda07267d680a6,Town_EULabo_Common,자체 검수,"아포토스 밤 Act 1에는
부술 수 있는 문이
많은 모양입니다"
town-dialogue-all.json,c2c9de1c7bd62772d89af352,Town_EULabo_Common,자체 검수,'마주리 낮 Act 1' 힌트
town-dialogue-all.json,2c0a5ee74bc106d3419e162e,Town_EULabo_Common,자체 검수,"삼각 점프를 익히면
마주리의 낮 스테이지 Act 1에
다시 가 보십시오"
town-dialogue-all.json,87dbb6338c570c3c8b2655eb,Town_EULabo_Common,자체 검수,'마주리 밤 Act 1' 힌트
town-dialogue-all.json,9543dc540ebff28d36a98484,Town_EULabo_Common,자체 검수,"마주리 밤 Act 1에는
회전 레버로 움직이는
발판이 있었지요?"
town-dialogue-all.json,e1ddb356e460fdcd656005d9,Town_EULabo_Common,자체 검수,미션에 관해 3
town-dialogue-all.json,96dd24edc25439a658779784,Town_EULabo_Common,자체 검수,'스파고니아 낮 Act 1' 힌트
town-dialogue-all.json,5955b326afdbd98c1994a47f,Town_EULabo_Common,자체 검수,"스파고니아 낮 Act 1 도중에
카페를 지나지요?"
town-dialogue-all.json,c6be26a49672d837206548f7,Town_EULabo_Common,자체 검수,'스파고니아 밤 Act 1' 힌트
town-dialogue-all.json,af571be3da9563b702b8cbc7,Town_EULabo_Common,자체 검수,"스파고니아의 밤 Act 1에는
문을 부술 수 있는 집이
아주 많은 모양입니다"
town-dialogue-all.json,63c1ad219afd2a5fa3794413,Town_EULabo_Common,자체 검수,미션에 관해 4
town-dialogue-all.json,8a83dfba2556cb33f11d21ea,Town_EULabo_Common,자체 검수,'춘난 낮 Act 1' 힌트
town-dialogue-all.json,a40ee983022ff5e640028e62,Town_EULabo_Common,자체 검수,"춘난 낮 Act 1의
동굴을 지나 만나는 호수를
기억합니까?"
town-dialogue-all.json,3856d446d206975ab87ac1bd,Town_EULabo_Common,자체 검수,'춘난 밤 Act 1' 힌트
town-dialogue-all.json,c320a56c9bc83e9f76433455,Town_EULabo_Common,자체 검수,"춘난 밤 Act 1에서
폭포 앞에 도착하면
주의 깊게 살펴보십시오"
town-dialogue-all.json,f608cdecc4fdc7c73b0d5062,Town_EULabo_Common,자체 검수,미션에 관해 1
town-dialogue-all.json,cda3fcd9a230907f40cf6ccd,Town_EULabo_Common,자체 검수,'춘난 낮 Act 1' 힌트 2
town-dialogue-all.json,d15a257269557de7d0345731,Town_EULabo_Common,자체 검수,"춘난 낮 Act 1에는
멋진 용의 길이 있었지요
그중 어느 용은…"
town-dialogue-all.json,bb2b5193422007e6f60bd044,Town_EULabo_Common,자체 검수,미션에 관해 6
town-dialogue-all.json,693ab0f43f2070e1bb080140,Town_EULabo_Common,자체 검수,'홀로스카 밤 Act 1' 힌트
town-dialogue-all.json,a808103d112cfd9c3bae6aac,Town_EULabo_Common,자체 검수,"홀로스카의 밤 Act 1에는
펭귄이 많이 있었지요"
town-dialogue-all.json,ff953e018535cbea98f0ef0b,Town_EULabo_Common,자체 검수,'홀로스카 낮 Act 1' 힌트
town-dialogue-all.json,09fe1324b7773e84f2c2cf19,Town_EULabo_Common,자체 검수,"홀로스카의
낮 Act 1 어딘가에
부술 수 있는 벽이 있습니다"
town-dialogue-all.json,23770849dfbb75bd46c883a2,Town_EULabo_Common,자체 검수,"주민 소개에 등록되는 사람은
전 세계에 98명인 모양입니다"
town-dialogue-all.json,775be2edd6848e3513feba95,Town_EULabo_Common,자체 검수,미션에 관해 2
town-dialogue-all.json,ecdcd0c7ba21787396d68acd,Town_EULabo_Common,자체 검수,'샤마르 낮 Act 1' 힌트
town-dialogue-all.json,b1e1d2317514bee3543dd99e,Town_EULabo_Common,자체 검수,"샤마르의 낮 Act 1 등에서
가까이 있는데도 얻지 못하는 링은"
town-dialogue-all.json,0d097f4893fd3b700c60c288,Town_EULabo_Common,자체 검수,미션에 관해 7
town-dialogue-all.json,0a454c98e44daebf5357893c,Town_EULabo_Common,자체 검수,"적 도감에
등록되는 적은
모두 55종류인 모양입니다"
town-dialogue-all.json,81c50c6954ee6c620ea78097,Town_EULabo_Common,자체 검수,"내게 건넬 수 있는
'기념품'은 모두
45종류인 모양입니다"
town-dialogue-all.json,af02341002a1a9976359e841,Town_EULabo_Common,자체 검수,미션에 관해 5
town-dialogue-all.json,7cdc64ed2445d0aaf074005b,Town_EULabo_Common,자체 검수,'엠파이어 시티 낮 Act 1' 힌트
town-dialogue-all.json,3be1bc81617e68ffaa0f27bb,Town_EULabo_Common,자체 검수,"엠파이어 시티의
낮 Act 1에는"
